Healthcare_key,Facility_name,Bed_capacity,Medical_staff,Antimalarial_stock,Has_lab_facilities,Distance_to_communities
2981,Community Clinic 2981,179,31,330,False,22.7
2982,Health Center 2982,156,12,418,True,29.96
2983,Health Center 2983,173,8,762,False,1.61
2984,Health Center 2984,142,10,211,True,23.37
2985,Community Clinic 2985,12,23,944,True,3.81
2986,Community Clinic 2986,81,19,110,True,12.29
2987,District Hospital 2987,32,32,928,False,29.28
2988,Health Center 2988,101,23,575,True,19.55
2989,District Hospital 2989,12,45,675,False,13.25
2990,Health Center 2990,101,38,598,False,12.51
2991,Health Center 2991,196,11,176,False,14.29
2992,Community Clinic 2992,74,33,293,True,25.97
2993,Health Center 2993,120,10,689,True,28.84
2994,District Hospital 2994,32,23,703,True,14.09
2995,District Hospital 2995,87,42,928,False,6.02
2996,Community Clinic 2996,154,46,361,True,8.77
2997,District Hospital 2997,26,38,765,True,6.16
2998,Health Center 2998,73,26,348,False,24.53
2999,Health Center 2999,102,17,275,True,17.26
