Initiative_key,Initiative_name,Start_date,End_date,Coverage_percentage
1175,Malaria Awareness Campaign,2018-12-12,2021-09-05,79.98
1176,Malaria Testing and Treatment Program,2018-07-08,2015-05-14,94.73
1177,Malaria Testing and Treatment Program,2018-04-29,2023-02-21,52.8
1178,Malaria Awareness Campaign,2018-02-02,2016-04-11,93.43
1179,Malaria Testing and Treatment Program,2020-04-17,2016-07-12,52.9
1180,Bed Net Distribution Program,2015-01-31,2020-06-29,61.53
1181,Bed Net Distribution Program,2018-05-24,2019-05-21,59.62
1182,Malaria Testing and Treatment Program,2023-04-18,2015-03-31,51.45
1183,Bed Net Distribution Program,2018-12-24,2022-11-28,72.55
1184,Malaria Awareness Campaign,2016-09-05,2015-08-06,82.79
1185,Bed Net Distribution Program,2021-05-30,2016-03-31,87.8
1186,Malaria Awareness Campaign,2018-01-06,2018-10-08,88.11
1187,Bed Net Distribution Program,2022-08-03,2020-05-08,72.31
1188,Malaria Awareness Campaign,2023-07-03,2019-09-21,62.6
1189,Indoor Residual Spraying Campaign,2020-08-07,2015-02-01,84.81
1190,Community Health Worker Training,2021-12-29,2023-06-09,51.68
1191,Bed Net Distribution Program,2019-08-29,2021-09-17,53.35
1192,Malaria Testing and Treatment Program,2016-09-22,2018-05-08,92.79
1193,Malaria Testing and Treatment Program,2015-12-08,2023-03-15,71.21
1194,Bed Net Distribution Program,2015-09-25,2020-05-18,82.73
1195,Malaria Awareness Campaign,2017-11-01,2018-09-06,73.72
1196,Malaria Testing and Treatment Program,2017-08-15,2017-11-13,54.54
1197,Community Health Worker Training,2021-10-26,2017-10-23,72.19
1198,Indoor Residual Spraying Campaign,2017-07-04,2018-06-13,61.44
1199,Bed Net Distribution Program,2020-06-22,2018-12-15,73.11
1200,Bed Net Distribution Program,2021-09-01,2020-08-02,75.66
1201,Malaria Awareness Campaign,2021-03-10,2018-12-08,50.03
1202,Malaria Testing and Treatment Program,2015-04-26,2017-09-06,88.12
1203,Indoor Residual Spraying Campaign,2017-07-23,2022-07-27,91.74
1204,Malaria Awareness Campaign,2018-08-18,2018-11-24,76.97
1205,Malaria Testing and Treatment Program,2017-10-31,2016-09-28,59.34
1206,Indoor Residual Spraying Campaign,2018-02-10,2021-06-29,63.19
1207,Malaria Testing and Treatment Program,2020-10-15,2016-03-04,57.81
1208,Community Health Worker Training,2023-03-11,2017-03-01,67.92
1209,Malaria Testing and Treatment Program,2022-10-21,2021-02-25,93.74
1210,Malaria Testing and Treatment Program,2016-05-19,2023-02-14,87.06
1211,Bed Net Distribution Program,2018-05-26,2021-08-29,85.37
1212,Bed Net Distribution Program,2022-10-06,2018-09-15,63.08
1213,Indoor Residual Spraying Campaign,2017-02-27,2022-05-29,64.02
1214,Indoor Residual Spraying Campaign,2018-01-14,2019-01-19,83.01
1215,Bed Net Distribution Program,2023-10-12,2023-12-07,53.45
1216,Malaria Testing and Treatment Program,2023-09-08,2023-11-26,61.45
1217,Malaria Awareness Campaign,2016-11-01,2020-08-19,59.73
1218,Malaria Awareness Campaign,2021-09-13,2022-04-09,56.66
1219,Malaria Awareness Campaign,2023-08-04,2023-07-19,51.27
1220,Indoor Residual Spraying Campaign,2021-04-18,2021-10-12,59.2
1221,Community Health Worker Training,2020-10-18,2021-06-05,74.98
1222,Indoor Residual Spraying Campaign,2021-01-12,2022-01-29,88.7
1223,Malaria Awareness Campaign,2015-05-21,2023-08-17,87.28
1224,Bed Net Distribution Program,2015-02-06,2022-05-02,63.15
1225,Indoor Residual Spraying Campaign,2021-04-17,2019-06-10,70.6
1226,Malaria Testing and Treatment Program,2020-12-22,2019-09-20,70.36
1227,Community Health Worker Training,2017-09-01,2021-02-23,59.28
1228,Community Health Worker Training,2018-12-31,2015-10-16,70.88
1229,Bed Net Distribution Program,2021-11-15,2015-08-17,76.9
1230,Bed Net Distribution Program,2015-04-22,2023-05-07,69.13
1231,Malaria Awareness Campaign,2023-05-07,2018-09-21,85.4
1232,Bed Net Distribution Program,2015-02-03,2021-02-12,88.05
1233,Bed Net Distribution Program,2022-09-05,2023-07-17,93.56
1234,Indoor Residual Spraying Campaign,2022-11-15,2018-10-17,92.34
1235,Malaria Awareness Campaign,2019-03-19,2020-03-08,63.55
1236,Indoor Residual Spraying Campaign,2021-12-06,2018-07-15,56.37
1237,Malaria Awareness Campaign,2015-08-01,2017-07-20,92.98
1238,Bed Net Distribution Program,2018-06-12,2016-05-27,51.94
1239,Community Health Worker Training,2019-06-02,2018-10-19,87.24
1240,Indoor Residual Spraying Campaign,2020-01-26,2017-06-24,51.96
1241,Indoor Residual Spraying Campaign,2020-02-24,2023-12-07,51.46
1242,Community Health Worker Training,2018-12-15,2017-01-16,60.64
1243,Malaria Awareness Campaign,2015-11-19,2018-03-21,52.2
1244,Bed Net Distribution Program,2019-04-13,2019-06-16,65.72
1245,Community Health Worker Training,2022-08-23,2015-08-01,85.01
1246,Indoor Residual Spraying Campaign,2016-09-26,2019-05-29,87.1
1247,Malaria Awareness Campaign,2015-03-03,2020-08-06,53.52
1248,Malaria Awareness Campaign,2016-06-11,2022-09-04,88.36
1249,Malaria Awareness Campaign,2020-06-19,2016-07-03,84.63
1250,Malaria Testing and Treatment Program,2015-06-12,2021-01-15,83.76
1251,Malaria Testing and Treatment Program,2018-09-02,2022-11-12,73.82
1252,Indoor Residual Spraying Campaign,2016-02-23,2021-05-20,82.39
1253,Bed Net Distribution Program,2017-08-04,2020-11-18,83.83
1254,Community Health Worker Training,2020-03-25,2021-10-13,88.04
1255,Malaria Testing and Treatment Program,2018-05-19,2018-02-12,70.54
1256,Malaria Testing and Treatment Program,2022-08-29,2022-03-02,74.59
1257,Community Health Worker Training,2022-03-08,2018-09-10,87.16
1258,Malaria Testing and Treatment Program,2022-09-11,2020-12-22,64.35
1259,Indoor Residual Spraying Campaign,2021-07-02,2021-04-15,66.38
1260,Malaria Awareness Campaign,2017-10-25,2015-04-02,85.58
1261,Indoor Residual Spraying Campaign,2017-11-12,2017-07-21,56.25
1262,Community Health Worker Training,2020-06-17,2021-10-31,86.89
1263,Bed Net Distribution Program,2021-11-09,2020-11-27,83.88
1264,Malaria Testing and Treatment Program,2023-02-28,2017-12-01,71.09
1265,Indoor Residual Spraying Campaign,2017-03-09,2017-02-09,74.2
1266,Indoor Residual Spraying Campaign,2021-01-05,2019-09-04,89.37
1267,Community Health Worker Training,2021-11-13,2023-07-25,86.43
1268,Malaria Testing and Treatment Program,2019-01-26,2020-05-03,56.07
1269,Malaria Awareness Campaign,2018-06-15,2016-03-09,81.26
1270,Malaria Testing and Treatment Program,2018-07-07,2016-08-19,72.25
1271,Indoor Residual Spraying Campaign,2021-12-05,2018-05-24,69.98
1272,Bed Net Distribution Program,2018-02-09,2015-10-06,54.09
1273,Malaria Awareness Campaign,2023-06-03,2015-04-16,85.07
1274,Indoor Residual Spraying Campaign,2020-10-13,2019-05-06,93.53
1275,Malaria Awareness Campaign,2023-06-15,2015-06-15,54.08
1276,Malaria Testing and Treatment Program,2019-05-12,2021-05-31,52.85
1277,Malaria Testing and Treatment Program,2015-03-30,2018-01-27,84.06
1278,Community Health Worker Training,2017-06-09,2023-08-28,84.1
1279,Indoor Residual Spraying Campaign,2018-06-12,2016-03-25,57.49
1280,Malaria Awareness Campaign,2020-02-15,2023-02-21,51.09
1281,Malaria Testing and Treatment Program,2020-10-27,2019-09-24,56.07
1282,Indoor Residual Spraying Campaign,2018-02-28,2021-02-12,83.98
1283,Community Health Worker Training,2023-02-28,2021-03-13,94.93
1284,Community Health Worker Training,2017-12-25,2021-10-27,78.67
1285,Indoor Residual Spraying Campaign,2019-05-10,2016-05-20,83.74
1286,Malaria Testing and Treatment Program,2023-08-16,2015-11-12,74.84
1287,Malaria Testing and Treatment Program,2016-09-04,2021-10-31,80.59
1288,Indoor Residual Spraying Campaign,2019-01-12,2015-12-15,66.76
1289,Community Health Worker Training,2018-07-29,2022-02-27,69.27
1290,Community Health Worker Training,2015-07-07,2016-12-02,93.81
1291,Malaria Testing and Treatment Program,2022-08-05,2023-04-21,73.6
1292,Malaria Testing and Treatment Program,2022-12-15,2019-06-24,72.8
1293,Malaria Testing and Treatment Program,2023-02-03,2019-05-01,82.17
1294,Community Health Worker Training,2021-11-13,2021-11-18,86.4
1295,Malaria Testing and Treatment Program,2023-02-04,2020-05-16,75.46
1296,Community Health Worker Training,2022-11-30,2020-09-25,86.94
1297,Community Health Worker Training,2019-01-25,2021-02-18,75.96
1298,Malaria Testing and Treatment Program,2022-11-04,2022-01-16,81.09
1299,Indoor Residual Spraying Campaign,2017-02-24,2020-05-18,53.76
1300,Malaria Testing and Treatment Program,2023-10-23,2019-10-03,87.05
1301,Community Health Worker Training,2018-07-27,2021-08-06,66.81
1302,Malaria Awareness Campaign,2017-06-01,2015-07-12,82.76
1303,Malaria Awareness Campaign,2020-06-23,2022-11-21,86.98
1304,Community Health Worker Training,2016-10-19,2023-09-28,85.6
1305,Indoor Residual Spraying Campaign,2021-02-25,2015-03-31,61.39
1306,Community Health Worker Training,2018-05-30,2019-06-21,55.64
1307,Malaria Testing and Treatment Program,2021-12-27,2016-01-13,62.3
1308,Bed Net Distribution Program,2015-05-04,2021-08-21,63.72
1309,Indoor Residual Spraying Campaign,2021-09-13,2019-09-26,84.81
1310,Malaria Testing and Treatment Program,2019-02-16,2023-03-22,62.69
1311,Community Health Worker Training,2016-04-23,2021-05-31,59.98
1312,Malaria Testing and Treatment Program,2022-05-12,2015-06-19,83.03
1313,Bed Net Distribution Program,2021-10-14,2017-07-27,88.18
1314,Indoor Residual Spraying Campaign,2023-12-14,2022-12-23,82.53
1315,Community Health Worker Training,2021-03-16,2015-08-25,92.2
1316,Community Health Worker Training,2018-02-26,2015-10-19,86.53
1317,Indoor Residual Spraying Campaign,2016-12-10,2021-04-15,84.69
1318,Malaria Awareness Campaign,2015-02-06,2023-08-26,72.02
1319,Bed Net Distribution Program,2022-06-21,2018-05-30,74.01
1320,Bed Net Distribution Program,2023-04-21,2021-07-03,75.6
1321,Community Health Worker Training,2022-06-08,2015-04-26,60.14
1322,Indoor Residual Spraying Campaign,2017-03-17,2016-07-07,54.2
1323,Malaria Testing and Treatment Program,2021-12-14,2019-05-08,62.88
1324,Bed Net Distribution Program,2020-03-15,2018-08-27,70.47
1325,Community Health Worker Training,2017-08-29,2022-11-12,64.17
1326,Malaria Testing and Treatment Program,2020-03-12,2022-07-25,69.09
1327,Indoor Residual Spraying Campaign,2016-07-22,2017-01-16,89.25
1328,Malaria Testing and Treatment Program,2023-12-14,2015-09-09,62.24
1329,Bed Net Distribution Program,2017-08-30,2022-01-08,77.4
1330,Bed Net Distribution Program,2016-05-31,2021-11-22,78.76
1331,Bed Net Distribution Program,2023-08-27,2023-06-10,87.95
1332,Malaria Testing and Treatment Program,2018-08-13,2016-08-13,63.84
1333,Indoor Residual Spraying Campaign,2016-10-10,2017-09-14,93.79
1334,Bed Net Distribution Program,2022-07-25,2020-07-14,82.09
1335,Malaria Testing and Treatment Program,2016-03-17,2021-03-07,93.45
1336,Indoor Residual Spraying Campaign,2016-01-27,2022-03-08,80.09
1337,Community Health Worker Training,2022-11-02,2019-11-24,69.82
1338,Malaria Testing and Treatment Program,2020-08-31,2017-09-06,64.6
1339,Bed Net Distribution Program,2023-05-12,2019-05-15,94.73
1340,Malaria Testing and Treatment Program,2017-11-26,2022-04-07,92.87
1341,Indoor Residual Spraying Campaign,2018-05-23,2023-09-07,56.61
1342,Malaria Awareness Campaign,2021-07-31,2019-04-23,89.67
1343,Community Health Worker Training,2023-07-09,2020-08-16,93.26
1344,Malaria Awareness Campaign,2018-06-17,2017-11-26,71.46
1345,Community Health Worker Training,2017-03-19,2019-05-02,83.91
1346,Indoor Residual Spraying Campaign,2015-10-02,2020-11-11,70.26
1347,Malaria Awareness Campaign,2023-01-01,2020-07-23,87.9
1348,Malaria Testing and Treatment Program,2021-06-10,2018-09-19,60.65
1349,Malaria Awareness Campaign,2023-08-28,2021-07-14,82.96
1350,Community Health Worker Training,2021-09-10,2015-12-24,71.66
1351,Indoor Residual Spraying Campaign,2016-02-25,2019-07-10,72.48
1352,Indoor Residual Spraying Campaign,2020-04-20,2019-05-07,77.7
1353,Indoor Residual Spraying Campaign,2021-08-18,2021-02-01,60.21
1354,Bed Net Distribution Program,2016-01-15,2022-02-25,94.36
1355,Bed Net Distribution Program,2016-03-06,2015-07-12,77.06
1356,Malaria Testing and Treatment Program,2018-02-01,2015-05-10,78.27
1357,Indoor Residual Spraying Campaign,2019-10-23,2016-04-11,62.51
1358,Indoor Residual Spraying Campaign,2015-03-22,2015-01-24,74.34
1359,Malaria Testing and Treatment Program,2017-11-29,2021-12-01,79.99
1360,Bed Net Distribution Program,2023-08-17,2016-04-28,56.0
1361,Community Health Worker Training,2022-10-08,2020-11-05,56.87
1362,Malaria Testing and Treatment Program,2023-01-14,2015-06-26,59.8
1363,Malaria Awareness Campaign,2018-02-10,2020-03-16,56.66
1364,Indoor Residual Spraying Campaign,2018-02-24,2023-03-14,53.16
1365,Community Health Worker Training,2018-02-27,2016-12-04,81.51
1366,Indoor Residual Spraying Campaign,2021-01-28,2015-11-03,56.82
1367,Malaria Awareness Campaign,2020-06-22,2022-08-16,77.18
1368,Malaria Awareness Campaign,2023-04-04,2020-10-17,66.3
1369,Community Health Worker Training,2019-06-23,2022-06-26,88.55
1370,Malaria Awareness Campaign,2023-08-24,2016-01-17,73.95
1371,Bed Net Distribution Program,2015-11-01,2016-07-13,85.86
1372,Indoor Residual Spraying Campaign,2020-01-26,2017-04-30,83.65
1373,Community Health Worker Training,2016-01-30,2015-03-06,79.27
1374,Malaria Testing and Treatment Program,2022-05-11,2021-05-08,86.54
1375,Community Health Worker Training,2019-06-25,2018-11-16,87.16
1376,Community Health Worker Training,2016-09-09,2021-09-09,88.24
1377,Malaria Awareness Campaign,2019-03-01,2022-05-23,70.85
1378,Bed Net Distribution Program,2016-01-03,2020-03-02,50.12
1379,Bed Net Distribution Program,2015-10-31,2021-03-20,93.92
1380,Malaria Testing and Treatment Program,2015-06-09,2015-07-08,54.77
1381,Community Health Worker Training,2015-03-02,2016-06-17,69.03
1382,Community Health Worker Training,2022-11-14,2023-11-19,72.58
1383,Bed Net Distribution Program,2018-07-14,2016-04-12,57.75
1384,Malaria Testing and Treatment Program,2023-06-23,2023-04-12,75.28
1385,Community Health Worker Training,2015-01-10,2017-07-21,58.72
1386,Malaria Awareness Campaign,2023-09-04,2017-10-21,53.02
1387,Bed Net Distribution Program,2019-10-25,2018-12-10,54.61
1388,Bed Net Distribution Program,2016-11-27,2021-09-16,73.95
1389,Community Health Worker Training,2021-08-30,2021-10-06,89.17
1390,Malaria Awareness Campaign,2018-04-24,2015-01-05,86.73
1391,Indoor Residual Spraying Campaign,2019-11-04,2015-04-12,91.83
1392,Indoor Residual Spraying Campaign,2018-07-20,2016-06-03,91.05
1393,Malaria Testing and Treatment Program,2018-08-31,2022-04-05,78.56
1394,Malaria Testing and Treatment Program,2018-12-16,2021-01-11,92.92
1395,Community Health Worker Training,2021-01-29,2015-08-20,65.94
1396,Malaria Awareness Campaign,2017-09-30,2018-09-20,57.91
1397,Indoor Residual Spraying Campaign,2021-09-01,2019-12-21,69.74
1398,Indoor Residual Spraying Campaign,2021-06-15,2022-07-04,58.42
1399,Indoor Residual Spraying Campaign,2016-11-26,2020-12-27,68.66
1400,Indoor Residual Spraying Campaign,2017-09-09,2016-12-10,64.13
1401,Malaria Awareness Campaign,2017-10-07,2020-08-03,91.41
1402,Malaria Awareness Campaign,2018-05-30,2020-01-04,78.9
1403,Malaria Testing and Treatment Program,2019-12-31,2015-01-10,88.06
1404,Malaria Testing and Treatment Program,2023-12-10,2017-12-04,75.16
1405,Indoor Residual Spraying Campaign,2021-01-08,2016-09-28,54.65
1406,Indoor Residual Spraying Campaign,2021-01-11,2018-12-23,84.05
1407,Community Health Worker Training,2016-04-26,2022-04-04,86.66
1408,Community Health Worker Training,2021-10-16,2019-07-02,91.99
1409,Indoor Residual Spraying Campaign,2015-12-20,2020-06-25,59.82
1410,Malaria Awareness Campaign,2015-12-18,2020-10-12,66.69
1411,Indoor Residual Spraying Campaign,2017-04-10,2022-04-06,73.12
1412,Indoor Residual Spraying Campaign,2017-02-27,2017-10-12,79.77
1413,Indoor Residual Spraying Campaign,2020-06-02,2016-08-31,58.24
1414,Malaria Awareness Campaign,2018-05-27,2020-04-02,57.17
1415,Bed Net Distribution Program,2017-09-12,2016-08-08,83.37
1416,Malaria Testing and Treatment Program,2015-06-07,2018-08-29,89.71
1417,Community Health Worker Training,2023-12-30,2017-09-11,86.2
1418,Malaria Testing and Treatment Program,2020-06-14,2023-08-01,71.68
1419,Community Health Worker Training,2017-12-18,2015-05-11,61.72
1420,Bed Net Distribution Program,2020-01-03,2017-04-21,79.02
1421,Malaria Awareness Campaign,2022-02-26,2021-03-26,74.1
1422,Indoor Residual Spraying Campaign,2022-04-06,2023-11-23,58.26
1423,Indoor Residual Spraying Campaign,2015-04-03,2020-03-03,63.32
1424,Indoor Residual Spraying Campaign,2016-02-13,2018-03-12,56.76
1425,Malaria Testing and Treatment Program,2017-03-19,2020-06-15,84.85
1426,Malaria Awareness Campaign,2022-07-02,2015-02-11,93.35
1427,Malaria Awareness Campaign,2015-12-26,2019-05-16,66.87
1428,Indoor Residual Spraying Campaign,2018-08-26,2023-02-20,50.68
1429,Malaria Awareness Campaign,2018-05-06,2023-09-03,85.15
1430,Indoor Residual Spraying Campaign,2016-05-20,2021-01-01,82.05
1431,Community Health Worker Training,2021-06-05,2021-06-24,81.28
1432,Malaria Testing and Treatment Program,2015-03-15,2016-11-27,68.24
1433,Malaria Awareness Campaign,2015-05-28,2022-03-13,70.97
1434,Community Health Worker Training,2017-09-29,2021-06-16,60.77
1435,Malaria Testing and Treatment Program,2022-09-05,2020-06-29,63.21
1436,Indoor Residual Spraying Campaign,2022-02-19,2022-07-11,78.15
1437,Malaria Testing and Treatment Program,2019-06-15,2021-12-01,61.78
1438,Malaria Awareness Campaign,2015-07-16,2019-06-30,84.64
1439,Malaria Testing and Treatment Program,2018-04-03,2015-01-30,68.44
1440,Community Health Worker Training,2022-09-09,2019-09-20,68.51
1441,Malaria Testing and Treatment Program,2020-04-30,2017-02-02,90.05
1442,Malaria Testing and Treatment Program,2022-07-16,2015-06-13,64.79
1443,Indoor Residual Spraying Campaign,2019-09-08,2017-12-10,87.43
1444,Indoor Residual Spraying Campaign,2022-01-13,2017-03-19,93.14
1445,Bed Net Distribution Program,2023-02-19,2015-12-29,50.38
1446,Malaria Testing and Treatment Program,2023-02-08,2019-07-03,84.97
1447,Community Health Worker Training,2018-10-31,2016-11-05,74.09
1448,Indoor Residual Spraying Campaign,2019-12-11,2015-07-10,88.22
1449,Malaria Testing and Treatment Program,2016-04-22,2016-04-09,60.06
1450,Malaria Testing and Treatment Program,2019-04-04,2021-12-27,63.41
